a_x,a_y,a_z,m_x,m_y,m_z,omega_x,omega_y,omega_z,g_x,g_y,g_z,Pressure,Temperature,Timestamp
0.12,0.15,1.95,-19.75,9.19,-23.87,-0.88,-5.56,-4.12,-0.07,-1.46,9.69,98973.16,23.4,2024-11-19 17:08:17
0.18,0.28,1.42,-19.75,9.19,-23.87,4.31,-6.62,-1.31,-0.04,-1.44,9.7,98973.55,23.4,2024-11-19 17:08:17
0.24,-0.75,0.49,-20.06,8.06,-24.06,7.06,-2.81,0.88,-0.03,-1.41,9.7,98973.55,23.4,2024-11-19 17:08:17
0.27,-1.51,2.36,-20.56,7.69,-23.75,11.63,4.44,-1.62,-0.04,-1.37,9.7,98973.78,23.4,2024-11-19 17:08:17
0.26,-0.62,2.01,-20.56,7.69,-23.75,25.44,2.31,-5.5,-0.06,-1.26,9.72,98974.09,23.4,2024-11-19 17:08:17
0.22,-0.51,0.85,-20.19,7.25,-24.75,26.62,-0.13,-6.37,-0.05,-1.13,9.74,98974.09,23.4,2024-11-19 17:08:17
0.25,-1.05,-1.37,-20.19,7.25,-24.75,13.56,9.44,-12.13,-0.07,-1.05,9.74,98973.75,23.4,2024-11-19 17:08:17
-0.25,-0.76,-0.89,-21.69,6.69,-24.75,7.06,17.5,-16.56,-0.14,-1.01,9.75,98974.19,23.41,2024-11-19 17:08:17
-0.33,0.27,0.78,-21.69,6.69,-24.75,7.0,17.0,-16.5,-0.2,-0.99,9.75,98974.19,23.41,2024-11-19 17:08:17
-0.29,0.94,1.04,-20.87,5.25,-25.69,6.75,8.13,-13.81,-0.24,-0.95,9.75,98974.08,23.41,2024-11-19 17:08:17
-0.1,1.12,0.71,-21.0,6.0,-26.19,1.44,2.12,-12.31,-0.26,-0.94,9.75,98973.91,23.41,2024-11-19 17:08:17
-0.18,1.06,0.59,-21.0,6.0,-26.19,-2.69,0.56,-12.13,-0.25,-0.94,9.75,98973.91,23.41,2024-11-19 17:08:17
-0.11,0.0,-1.48,-21.0,4.56,-27.69,-4.5,-1.31,-10.5,-0.25,-0.97,9.75,98973.98,23.41,2024-11-19 17:08:17
-0.08,-0.4,-2.46,-21.0,4.56,-27.69,-7.94,0.06,-10.13,-0.24,-1.0,9.75,98974.34,23.41,2024-11-19 17:08:17
-0.15,-0.37,-1.58,-21.87,5.0,-26.56,-11.81,2.81,-10.5,-0.24,-1.04,9.74,98974.34,23.41,2024-11-19 17:08:17
-0.33,-0.57,-0.54,-21.87,5.0,-26.56,-15.81,5.19,-10.5,-0.26,-1.11,9.73,98974.15,23.41,2024-11-19 17:08:17
-0.4,-0.55,-0.06,-21.87,4.0,-26.19,-15.31,4.25,-9.19,-0.27,-1.19,9.72,98974.34,23.41,2024-11-19 17:08:17
-0.27,-0.33,-0.06,-21.87,4.0,-26.19,-11.38,3.37,-7.31,-0.29,-1.25,9.72,98974.34,23.41,2024-11-19 17:08:17
-0.26,-0.7,-0.71,-21.87,4.75,-26.19,-2.87,3.19,-4.19,-0.3,-1.27,9.71,98973.27,23.41,2024-11-19 17:08:17
0.19,-0.36,0.03,-22.37,5.06,-26.56,3.12,3.62,-4.12,-0.31,-1.27,9.71,98973.68,23.41,2024-11-19 17:08:17
0.38,-0.57,-0.67,-22.37,5.06,-26.56,2.37,2.31,-4.75,-0.32,-1.26,9.71,98973.68,23.41,2024-11-19 17:08:17
0.39,-0.72,-0.45,-22.69,5.87,-26.06,-5.94,6.69,-8.94,-0.34,-1.28,9.71,98973.45,23.41,2024-11-19 17:08:17
-0.08,-0.13,0.72,-22.69,5.87,-26.06,-6.62,6.87,-8.75,-0.36,-1.3,9.71,98973.94,23.41,2024-11-19 17:08:17
-0.18,-0.13,0.7,-23.0,5.56,-26.5,-9.0,4.62,-5.56,-0.39,-1.34,9.7,98973.94,23.41,2024-11-19 17:08:17
-0.17,-0.1,1.44,-22.37,5.19,-27.56,-12.31,2.25,-4.44,-0.4,-1.4,9.69,98974.52,23.41,2024-11-19 17:08:17
-0.26,-0.05,1.87,-22.37,5.19,-27.56,-9.69,-3.87,-1.37,-0.39,-1.46,9.68,98974.88,23.41,2024-11-19 17:08:17
-0.12,-0.2,2.32,-23.37,4.87,-26.37,-5.25,-8.75,1.44,-0.37,-1.48,9.68,98974.88,23.41,2024-11-19 17:08:17
0.24,-0.35,1.48,-23.37,4.87,-26.37,6.81,-13.38,4.37,-0.31,-1.46,9.69,98974.82,23.41,2024-11-19 17:08:18
0.75,-1.3,0.63,-23.75,7.19,-28.19,16.69,-7.87,-2.56,-0.24,-1.37,9.7,98974.25,23.41,2024-11-19 17:08:18
0.55,-1.06,0.06,-23.75,7.19,-28.19,16.69,-5.25,-10.19,-0.22,-1.32,9.71,98974.25,23.41,2024-11-19 17:08:18
0.29,-0.05,-0.8,-23.37,6.37,-26.69,15.5,-4.37,-17.12,-0.18,-1.24,9.72,98974.47,23.41,2024-11-19 17:08:18
0.21,0.35,-1.64,-24.87,5.0,-28.25,11.56,-3.37,-16.62,-0.15,-1.18,9.73,98974.46,23.41,2024-11-19 17:08:18
0.2,0.43,-1.88,-24.87,5.0,-28.25,4.56,1.5,-12.88,-0.14,-1.15,9.73,98974.46,23.41,2024-11-19 17:08:18
-0.1,0.76,-0.81,-24.87,5.0,-28.25,-1.37,5.62,-10.5,-0.17,-1.15,9.73,98974.2,23.41,2024-11-19 17:08:18
-0.13,0.65,0.68,-24.87,5.0,-28.25,-2.81,8.06,-2.62,-0.2,-1.17,9.73,98974.45,23.41,2024-11-19 17:08:18
0.36,-0.01,0.46,-24.37,5.37,-28.75,1.06,7.5,-0.25,-0.23,-1.17,9.73,98974.45,23.41,2024-11-19 17:08:18
0.4,-0.35,-0.56,-24.37,5.37,-28.75,-1.0,5.69,-1.44,-0.26,-1.17,9.73,98974.55,23.41,2024-11-19 17:08:18
0.27,-0.73,-0.23,-24.37,5.06,-29.19,-9.69,0.5,-5.75,-0.27,-1.22,9.72,98974.19,23.41,2024-11-19 17:08:18
0.2,-0.48,-0.68,-23.69,5.75,-28.69,-6.75,-2.94,-7.75,-0.26,-1.25,9.72,98974.19,23.41,2024-11-19 17:08:18
-0.02,-0.07,-0.8,-23.69,5.75,-28.69,-13.19,-2.12,-7.44,-0.24,-1.3,9.71,98974.5,23.41,2024-11-19 17:08:18
-0.15,-0.13,-0.44,-23.69,5.37,-29.06,-14.81,0.62,-4.69,-0.23,-1.37,9.7,98974.59,23.41,2024-11-19 17:08:18
0.04,-0.54,-0.92,-23.69,5.37,-29.06,-13.13,3.62,-3.56,-0.24,-1.42,9.69,98974.59,23.41,2024-11-19 17:08:18
0.26,-0.85,-0.8,-23.25,8.25,-27.87,-12.94,7.94,-5.0,-0.28,-1.5,9.68,98974.44,23.41,2024-11-19 17:08:18
0.11,-0.69,-0.17,-23.25,8.25,-27.87,-10.88,6.0,-6.56,-0.31,-1.56,9.67,98974.29,23.41,2024-11-19 17:08:18
0.19,-0.81,-0.68,-23.56,7.87,-28.0,-11.5,5.31,-7.12,-0.32,-1.6,9.66,98974.29,23.41,2024-11-19 17:08:18
0.38,-1.1,0.4,-23.56,8.69,-28.5,-11.75,4.69,-8.63,-0.34,-1.66,9.65,98973.72,23.41,2024-11-19 17:08:18
0.59,-0.4,1.29,-23.56,8.69,-28.5,-5.81,-0.69,-8.44,-0.34,-1.7,9.65,98973.72,23.41,2024-11-19 17:08:18
0.82,-0.29,0.67,-22.37,9.75,-29.06,-3.44,-1.44,-8.44,-0.33,-1.72,9.64,98973.72,23.41,2024-11-19 17:08:18
0.59,-0.34,0.81,-22.37,9.75,-29.06,-0.19,1.62,-10.31,-0.32,-1.73,9.64,98973.26,23.41,2024-11-19 17:08:18
0.39,-0.66,0.64,-22.37,9.75,-28.06,5.19,6.31,-10.31,-0.33,-1.71,9.65,98973.6,23.41,2024-11-19 17:08:18
0.15,-0.26,2.19,-22.37,9.75,-28.06,10.75,9.5,-9.56,-0.36,-1.67,9.65,98973.6,23.41,2024-11-19 17:08:18
0.22,-0.07,2.71,-21.56,9.75,-28.69,13.75,3.75,-9.94,-0.38,-1.61,9.66,98973.77,23.41,2024-11-19 17:08:18
0.37,-0.68,1.57,-21.06,8.69,-28.06,11.63,-3.25,-13.56,-0.37,-1.55,9.67,98973.59,23.41,2024-11-19 17:08:18
0.24,-0.64,0.26,-21.06,8.69,-28.06,13.0,-4.25,-17.37,-0.34,-1.51,9.68,98973.59,23.41,2024-11-19 17:08:18
-0.21,-0.15,-1.33,-20.69,8.69,-28.87,8.63,-1.19,-21.5,-0.32,-1.46,9.69,98973.26,23.41,2024-11-19 17:08:18
-0.4,-0.31,-1.27,-20.69,8.69,-28.87,1.94,3.44,-22.37,-0.31,-1.45,9.69,98973.37,23.41,2024-11-19 17:08:18
-0.25,-0.59,0.2,-20.25,9.25,-28.5,0.5,4.94,-23.25,-0.32,-1.45,9.69,98973.37,23.41,2024-11-19 17:08:18
-0.44,-0.25,0.56,-20.25,9.25,-28.5,5.12,3.0,-23.44,-0.32,-1.44,9.69,98973.22,23.41,2024-11-19 17:08:18
-0.59,0.2,0.51,-20.19,8.06,-28.87,5.81,1.0,-22.5,-0.31,-1.41,9.69,98972.91,23.41,2024-11-19 17:08:18
-0.45,0.05,-0.04,-20.19,8.06,-28.87,4.75,0.44,-21.37,-0.3,-1.4,9.7,98972.91,23.41,2024-11-19 17:08:18
-0.17,-0.22,-1.27,-20.19,7.06,-29.56,5.44,0.37,-20.5,-0.28,-1.37,9.7,98973.32,23.41,2024-11-19 17:08:18
-0.18,0.0,-2.23,-20.19,6.56,-29.56,3.56,1.12,-19.62,-0.28,-1.35,9.7,98972.74,23.41,2024-11-19 17:08:18
-0.16,0.24,-2.1,-20.19,6.56,-29.56,-5.94,2.81,-17.5,-0.27,-1.37,9.7,98972.74,23.41,2024-11-19 17:08:19
-0.18,0.44,-1.07,-18.56,6.56,-28.75,-14.5,5.81,-14.31,-0.29,-1.43,9.69,98973.16,23.41,2024-11-19 17:08:19
-0.25,0.26,0.16,-18.56,6.56,-28.75,-14.38,4.25,-9.06,-0.3,-1.51,9.68,98972.98,23.41,2024-11-19 17:08:19
-0.23,-0.15,-0.16,-18.56,6.37,-29.19,-9.75,2.19,-4.81,-0.31,-1.54,9.67,98972.98,23.41,2024-11-19 17:08:19
-0.07,-0.19,-0.81,-18.56,6.37,-29.19,-5.69,1.31,-0.94,-0.32,-1.58,9.67,98972.84,23.41,2024-11-19 17:08:19
-0.02,-0.58,-0.43,-18.5,6.69,-29.56,-10.19,1.81,1.19,-0.32,-1.62,9.66,98973.02,23.41,2024-11-19 17:08:19
0.14,-0.76,-0.09,-18.5,6.69,-29.56,-11.44,1.44,2.12,-0.33,-1.65,9.65,98973.02,23.41,2024-11-19 17:08:19
-0.02,-0.8,0.68,-18.5,7.19,-28.37,-9.06,1.0,1.37,-0.34,-1.7,9.65,98972.49,23.41,2024-11-19 17:08:19
-0.34,-0.12,1.09,-16.56,7.19,-27.69,-5.56,0.19,1.12,-0.34,-1.74,9.64,98972.19,23.41,2024-11-19 17:08:19
-0.38,-0.08,0.99,-16.56,7.19,-27.69,-4.44,-1.87,3.94,-0.34,-1.76,9.64,98972.19,23.41,2024-11-19 17:08:19
-0.3,-0.74,1.14,-17.37,9.0,-28.25,-2.19,-2.19,6.12,-0.33,-1.78,9.63,98971.47,23.41,2024-11-19 17:08:19
-0.14,-1.16,1.64,-17.37,9.0,-28.25,6.19,-3.81,6.75,-0.32,-1.76,9.64,98971.98,23.41,2024-11-19 17:08:19
-0.11,-0.96,2.64,-17.25,9.0,-28.37,12.44,-7.12,6.06,-0.31,-1.72,9.64,98971.98,23.41,2024-11-19 17:08:19
-0.03,-0.35,1.02,-17.25,9.0,-28.37,18.25,-12.13,5.62,-0.26,-1.64,9.66,98972.03,23.41,2024-11-19 17:08:19
0.41,-0.19,0.45,-17.25,8.56,-28.0,14.5,-10.25,4.44,-0.21,-1.56,9.67,98972.19,23.41,2024-11-19 17:08:19
0.55,-0.5,-0.18,-17.25,8.56,-28.0,14.94,-8.19,2.94,-0.17,-1.48,9.69,98972.19,23.41,2024-11-19 17:08:19
0.54,-0.1,-1.6,-16.06,8.56,-28.75,16.75,0.94,0.13,-0.16,-1.39,9.7,98972.25,23.41,2024-11-19 17:08:19
0.44,0.41,-1.42,-16.87,8.5,-28.5,2.62,7.56,-0.5,-0.19,-1.36,9.7,98972.26,23.41,2024-11-19 17:08:19
0.05,0.55,0.42,-16.87,8.5,-28.5,-3.19,8.19,0.69,-0.23,-1.37,9.7,98972.26,23.41,2024-11-19 17:08:19
-0.02,0.56,0.8,-16.5,9.19,-27.56,-2.12,2.62,5.25,-0.24,-1.38,9.7,98972.38,23.41,2024-11-19 17:08:19
0.2,0.38,0.2,-16.5,9.19,-27.56,-0.06,-1.12,8.19,-0.25,-1.38,9.7,98972.41,23.41,2024-11-19 17:08:19
0.52,-0.26,-0.81,-15.38,9.19,-27.5,-1.56,-2.19,7.37,-0.25,-1.38,9.7,98972.41,23.41,2024-11-19 17:08:19
0.49,-0.64,-0.81,-15.38,9.19,-27.5,-4.06,-3.19,3.19,-0.24,-1.4,9.7,98972.59,23.41,2024-11-19 17:08:19
0.45,-0.58,-1.55,-16.06,8.38,-27.0,-2.56,-1.94,-1.25,-0.22,-1.42,9.7,98972.62,23.41,2024-11-19 17:08:19
0.25,-0.27,-1.15,-16.5,8.38,-26.56,-5.31,-0.5,-3.31,-0.21,-1.43,9.69,98972.62,23.41,2024-11-19 17:08:19
0.08,-0.2,-0.88,-16.5,8.38,-26.56,-9.38,-0.69,-3.56,-0.21,-1.47,9.69,98972.85,23.41,2024-11-19 17:08:19
0.01,-0.46,-0.94,-15.75,9.5,-26.56,-7.0,0.13,-1.94,-0.21,-1.51,9.68,98972.45,23.41,2024-11-19 17:08:19
0.26,-0.48,-0.95,-15.75,9.5,-26.56,-5.25,2.5,-1.69,-0.21,-1.53,9.68,98972.45,23.41,2024-11-19 17:08:19
0.4,-0.59,-0.67,-15.06,9.5,-26.87,-7.75,4.19,-2.19,-0.21,-1.61,9.67,98972.3,23.41,2024-11-19 17:08:19
0.46,-1.01,-0.19,-15.06,9.5,-26.87,-8.56,5.06,-4.5,-0.22,-1.67,9.65,98972.17,23.41,2024-11-19 17:08:19
0.31,-0.84,0.04,-13.88,10.25,-26.5,-5.69,5.69,-6.5,-0.24,-1.69,9.65,98972.17,23.41,2024-11-19 17:08:19
0.27,-0.14,0.24,-13.88,10.25,-26.5,-5.06,4.81,-7.06,-0.26,-1.72,9.65,98972.37,23.41,2024-11-19 17:08:19
0.49,-0.62,0.72,-15.38,11.69,-25.75,-9.25,4.81,-7.31,-0.27,-1.76,9.64,98972.3,23.41,2024-11-19 17:08:19
0.36,-0.59,1.6,-15.38,11.69,-25.75,-8.56,5.0,-9.19,-0.28,-1.79,9.63,98972.3,23.41,2024-11-19 17:08:19
0.02,-0.1,0.81,-14.69,11.25,-25.87,-2.81,2.12,-11.19,-0.29,-1.82,9.63,98971.72,23.41,2024-11-19 17:08:19
-0.07,-0.69,0.83,-13.88,11.75,-24.0,-7.12,0.88,-9.5,-0.29,-1.85,9.62,98972.48,23.42,2024-11-19 17:08:19
-0.24,-0.95,4.0,-13.88,11.75,-24.0,-1.31,-0.94,-9.06,-0.28,-1.86,9.62,98972.48,23.41,2024-11-19 17:08:20
-0.02,-0.27,3.2,-13.88,11.38,-25.25,17.31,-10.69,-9.5,-0.21,-1.77,9.64,98972.8,23.41,2024-11-19 17:08:20
0.58,-0.82,1.2,-13.88,11.38,-25.25,19.37,-18.0,-12.31,-0.12,-1.68,9.66,98972.46,23.41,2024-11-19 17:08:20
0.91,-1.28,-0.27,-15.0,10.38,-25.69,22.12,-13.0,-21.5,-0.06,-1.61,9.67,98972.46,23.41,2024-11-19 17:08:20
0.13,-0.21,-2.34,-16.0,10.69,-25.25,24.94,-3.12,-31.81,0.0,-1.49,9.69,98972.58,23.41,2024-11-19 17:08:20
-0.64,0.63,-1.77,-16.0,10.69,-25.25,13.56,5.19,-34.06,0.0,-1.4,9.7,98972.58,23.41,2024-11-19 17:08:20
-0.9,0.84,-1.24,-15.25,9.19,-25.0,6.81,8.13,-31.94,0.0,-1.37,9.7,98972.58,23.4,2024-11-19 17:08:20
-0.81,1.25,-0.11,-15.25,9.19,-25.0,-0.19,10.25,-25.25,-0.03,-1.36,9.71,98972.2,23.4,2024-11-19 17:08:20
-0.36,0.61,0.29,-15.25,8.06,-24.19,-2.5,10.06,-18.12,-0.07,-1.37,9.7,98971.9,23.4,2024-11-19 17:08:20
-0.25,0.52,0.16,-15.25,8.06,-24.19,-0.06,8.38,-14.44,-0.1,-1.37,9.7,98971.9,23.4,2024-11-19 17:08:20
-0.16,0.05,-0.75,-14.56,8.38,-23.75,1.31,7.44,-12.88,-0.12,-1.37,9.7,98971.72,23.4,2024-11-19 17:08:20
-0.17,-0.18,-1.17,-14.56,8.38,-23.75,-0.56,9.06,-13.19,-0.16,-1.37,9.7,98971.69,23.4,2024-11-19 17:08:20
-0.38,-0.19,-0.78,-15.69,7.56,-22.87,-3.5,7.62,-13.0,-0.18,-1.38,9.7,98971.69,23.4,2024-11-19 17:08:20
-0.41,-0.19,-0.5,-16.0,7.5,-23.25,-3.87,5.75,-11.38,-0.2,-1.4,9.7,98971.81,23.4,2024-11-19 17:08:20
-0.29,-0.13,-0.73,-16.0,7.5,-23.25,-4.5,2.87,-9.31,-0.21,-1.42,9.69,98971.83,23.4,2024-11-19 17:08:20
-0.23,-0.21,-0.61,-15.0,7.19,-22.87,-8.75,1.31,-7.0,-0.23,-1.47,9.69,98971.83,23.4,2024-11-19 17:08:20
-0.3,-0.32,-0.44,-15.0,7.19,-22.87,-5.62,1.56,-4.94,-0.24,-1.51,9.68,98972.04,23.4,2024-11-19 17:08:20
-0.3,0.13,-1.03,-16.75,7.5,-23.75,-6.5,0.44,-1.81,-0.24,-1.54,9.68,98972.16,23.4,2024-11-19 17:08:20
0.0,-0.49,-0.55,-16.75,7.5,-23.75,-9.88,1.5,-0.62,-0.25,-1.59,9.67,98972.16,23.4,2024-11-19 17:08:20
0.19,-0.74,1.32,-14.56,7.19,-22.56,-2.0,4.75,-1.94,-0.27,-1.61,9.66,98971.89,23.4,2024-11-19 17:08:20
-0.14,-0.42,1.0,-15.0,7.5,-21.0,0.88,4.06,-2.5,-0.29,-1.61,9.66,98971.62,23.4,2024-11-19 17:08:20
-0.39,-0.17,1.18,-15.0,7.5,-21.0,0.06,5.25,-2.44,-0.3,-1.61,9.66,98971.62,23.4,2024-11-19 17:08:20
-0.46,-0.97,1.28,-16.69,7.87,-22.69,3.56,5.37,-1.56,-0.33,-1.6,9.66,98971.23,23.4,2024-11-19 17:08:20
-0.62,-0.87,1.7,-16.69,7.87,-22.69,8.31,3.06,-1.37,-0.35,-1.57,9.67,98970.94,23.4,2024-11-19 17:08:20
-0.58,-0.44,2.48,-14.5,8.25,-20.56,8.13,-6.19,2.87,-0.33,-1.53,9.68,98970.94,23.4,2024-11-19 17:08:20
0.0,-0.36,2.09,-14.5,8.25,-20.56,9.44,-11.69,6.31,-0.3,-1.49,9.68,98970.8,23.4,2024-11-19 17:08:20
0.44,-0.61,0.42,-15.06,7.19,-19.87,10.75,-8.0,4.81,-0.24,-1.42,9.69,98971.07,23.4,2024-11-19 17:08:20
0.52,-0.34,-0.8,-15.06,6.75,-19.5,8.38,-1.19,0.44,-0.23,-1.39,9.7,98971.07,23.4,2024-11-19 17:08:20
0.44,0.0,-1.05,-15.06,6.75,-19.5,3.62,4.56,-3.87,-0.24,-1.37,9.7,98972.09,23.4,2024-11-19 17:08:20
0.38,-0.05,-1.0,-15.06,6.5,-20.69,-4.94,3.19,-4.87,-0.26,-1.38,9.7,98972.38,23.4,2024-11-19 17:08:20
0.38,-0.1,-0.87,-15.06,6.5,-20.69,-9.81,1.37,-4.5,-0.26,-1.42,9.69,98972.38,23.4,2024-11-19 17:08:20
0.09,0.13,-0.12,-13.56,6.69,-19.19,-8.94,2.69,-3.62,-0.27,-1.47,9.69,98972.16,23.4,2024-11-19 17:08:20
0.08,0.36,0.54,-15.5,6.06,-19.19,-6.31,1.56,-0.81,-0.28,-1.5,9.68,98971.98,23.4,2024-11-19 17:08:20
0.42,-0.14,0.33,-15.5,6.06,-19.19,-5.25,-0.25,-0.19,-0.28,-1.53,9.68,98971.98,23.4,2024-11-19 17:08:20
0.73,-0.71,-0.79,-14.0,6.06,-18.37,-2.12,-1.37,-2.94,-0.28,-1.54,9.68,98972.03,23.4,2024-11-19 17:08:20
0.53,-0.55,-1.89,-14.0,6.06,-18.37,-1.81,0.88,-7.94,-0.27,-1.55,9.67,98971.77,23.4,2024-11-19 17:08:21
0.28,-0.36,-1.77,-15.06,5.69,-17.25,-5.31,2.87,-10.19,-0.27,-1.56,9.67,98971.77,23.41,2024-11-19 17:08:21
-0.03,0.03,-0.75,-15.06,5.69,-17.25,-8.06,3.62,-10.13,-0.29,-1.61,9.66,98971.74,23.41,2024-11-19 17:08:21
-0.12,0.14,-0.45,-14.75,5.25,-17.25,-7.62,2.19,-6.56,-0.29,-1.65,9.66,98971.38,23.41,2024-11-19 17:08:21
0.14,-0.09,-0.67,-14.75,5.25,-17.25,-8.75,1.31,-4.87,-0.3,-1.68,9.65,98971.38,23.41,2024-11-19 17:08:21
0.38,-0.79,-0.73,-14.38,4.87,-16.5,-10.06,2.37,-4.81,-0.3,-1.73,9.64,98971.18,23.41,2024-11-19 17:08:21
0.17,-0.38,-0.3,-14.06,4.0,-16.0,-9.5,4.87,-6.69,-0.31,-1.78,9.63,98970.96,23.41,2024-11-19 17:08:21
0.06,0.05,-0.19,-14.06,4.0,-16.0,-10.81,5.12,-6.62,-0.33,-1.83,9.62,98970.96,23.41,2024-11-19 17:08:21
0.17,-0.06,0.74,-14.5,5.37,-15.88,-15.06,3.5,-3.31,-0.35,-1.91,9.61,98970.87,23.41,2024-11-19 17:08:21
0.36,-0.28,2.09,-14.5,5.37,-15.88,-9.81,2.0,-4.06,-0.36,-1.97,9.59,98971.5,23.41,2024-11-19 17:08:21
0.3,0.16,1.33,-14.06,5.0,-14.38,-4.87,-0.81,-4.37,-0.35,-1.99,9.59,98971.5,23.41,2024-11-19 17:08:21
0.41,-0.76,0.41,-14.06,5.0,-14.38,-5.5,0.19,-4.25,-0.35,-2.01,9.59,98971.27,23.41,2024-11-19 17:08:21
0.32,-1.52,1.93,-14.06,3.25,-14.75,-0.75,4.94,-5.94,-0.36,-2.03,9.58,98971.09,23.41,2024-11-19 17:08:21
0.18,-1.28,2.89,-14.06,3.25,-14.75,9.0,5.06,-8.94,-0.37,-2.01,9.58,98971.09,23.41,2024-11-19 17:08:21
0.37,-0.3,1.76,-13.38,2.56,-14.25,19.87,-1.44,-12.13,-0.36,-1.9,9.61,98970.5,23.41,2024-11-19 17:08:21
0.54,-0.28,-0.11,-13.06,2.87,-14.5,13.63,-1.19,-17.37,-0.33,-1.82,9.62,98970.62,23.41,2024-11-19 17:08:21
0.17,-0.55,-0.87,-13.06,2.87,-14.5,13.88,3.5,-20.31,-0.33,-1.78,9.63,98970.62,23.41,2024-11-19 17:08:21
-0.37,0.39,-2.03,-13.19,1.5,-14.5,17.25,11.94,-21.94,-0.36,-1.67,9.65,98970.57,23.41,2024-11-19 17:08:21
-0.38,0.87,-1.84,-13.19,1.5,-14.5,10.44,16.0,-20.12,-0.42,-1.63,9.66,98970.8,23.41,2024-11-19 17:08:21
-0.56,0.75,0.53,-14.19,-1.06,-15.25,-2.81,16.87,-15.75,-0.47,-1.63,9.65,98970.8,23.4,2024-11-19 17:08:21
-0.46,0.18,1.53,-14.19,-1.06,-15.25,1.44,9.63,-11.5,-0.52,-1.64,9.65,98970.38,23.4,2024-11-19 17:08:21
-0.15,0.41,0.78,-12.56,-2.06,-16.87,8.69,3.25,-10.81,-0.53,-1.61,9.65,98970.66,23.4,2024-11-19 17:08:21
-0.01,0.17,-0.81,-13.19,-3.19,-15.56,6.25,0.19,-10.56,-0.53,-1.59,9.66,98970.66,23.4,2024-11-19 17:08:21
0.01,-0.53,-1.12,-13.19,-3.19,-15.56,0.75,-0.69,-11.5,-0.52,-1.58,9.66,98970.64,23.4,2024-11-19 17:08:21
-0.24,-0.36,-1.03,-13.69,-3.56,-15.25,2.75,0.13,-14.19,-0.51,-1.57,9.66,98970.28,23.4,2024-11-19 17:08:21
-0.38,0.35,-1.46,-13.69,-3.56,-15.25,-1.0,-0.62,-14.13,-0.5,-1.57,9.66,98970.28,23.4,2024-11-19 17:08:21
-0.36,0.11,-0.87,-12.56,-3.75,-15.88,-9.94,0.81,-10.81,-0.49,-1.61,9.65,98969.97,23.4,2024-11-19 17:08:21
-0.44,-0.25,-0.32,-12.56,-3.75,-15.88,-9.81,0.37,-8.25,-0.48,-1.66,9.65,98970.24,23.4,2024-11-19 17:08:21
-0.34,-0.41,-0.65,-13.56,-5.06,-15.56,-7.44,-0.94,-4.44,-0.48,-1.69,9.64,98970.24,23.4,2024-11-19 17:08:21
0.09,-0.71,-0.77,-14.69,-6.06,-16.87,-5.81,0.5,-2.44,-0.47,-1.72,9.64,98970.26,23.4,2024-11-19 17:08:21
0.04,-0.86,-0.13,-14.69,-6.06,-16.87,-7.31,3.0,-2.81,-0.48,-1.75,9.63,98970.18,23.4,2024-11-19 17:08:21
0.04,-1.05,0.45,-12.75,-6.0,-16.75,-8.56,3.19,-3.37,-0.49,-1.78,9.62,98970.18,23.4,2024-11-19 17:08:21
0.02,-0.67,1.1,-12.75,-6.0,-16.75,-6.06,2.0,-4.81,-0.5,-1.83,9.62,98969.73,23.4,2024-11-19 17:08:21
0.02,-0.32,1.17,-14.38,-5.06,-16.87,-5.62,-1.19,-4.44,-0.49,-1.85,9.61,98969.73,23.4,2024-11-19 17:08:21
-0.05,-0.19,1.96,-14.38,-5.06,-16.87,-5.12,-1.25,-4.0,-0.48,-1.87,9.61,98969.73,23.4,2024-11-19 17:08:21
-0.37,-0.29,1.96,-14.0,-6.75,-17.5,-1.06,-3.87,-1.75,-0.47,-1.88,9.61,98970.17,23.4,2024-11-19 17:08:22
-0.32,-0.64,2.46,-14.5,-7.19,-16.69,3.5,-8.31,0.94,-0.44,-1.88,9.61,98970.07,23.4,2024-11-19 17:08:22
0.08,-0.21,2.55,-14.5,-7.19,-16.69,11.56,-10.88,1.31,-0.4,-1.84,9.62,98970.07,23.4,2024-11-19 17:08:22
0.24,0.24,1.41,-13.38,-8.19,-16.56,17.56,-14.0,0.81,-0.32,-1.74,9.64,98970.35,23.4,2024-11-19 17:08:22
0.39,-0.49,-0.13,-13.38,-8.19,-16.56,10.56,-9.81,-1.94,-0.26,-1.67,9.65,98970.84,23.4,2024-11-19 17:08:22
0.65,-0.63,-1.44,-13.5,-8.25,-16.5,7.5,-6.0,-4.56,-0.24,-1.65,9.66,98970.84,23.4,2024-11-19 17:08:22
0.31,0.27,-1.58,-13.5,-8.25,-16.5,-1.06,0.75,-8.75,-0.22,-1.64,9.66,98970.48,23.4,2024-11-19 17:08:22
-0.03,0.91,-1.01,-15.25,-9.06,-17.19,-7.62,3.81,-7.31,-0.23,-1.67,9.65,98970.07,23.39,2024-11-19 17:08:22
-0.02,1.12,-0.93,-15.25,-9.06,-17.19,-13.06,5.81,-3.31,-0.25,-1.73,9.64,98970.07,23.39,2024-11-19 17:08:22
-0.13,0.69,0.48,-15.75,-11.06,-18.87,-7.37,4.0,1.12,-0.28,-1.78,9.63,98970.16,23.39,2024-11-19 17:08:22
0.23,0.02,0.66,-14.75,-10.75,-19.06,3.06,-0.94,1.06,-0.28,-1.78,9.63,98969.86,23.39,2024-11-19 17:08:22
