a_x,a_y,a_z,m_x,m_y,m_z,omega_x,omega_y,omega_z,g_x,g_y,g_z,Pressure,Temperature,Timestamp
-0.36,0.0,0.81,1.56,-22.06,-34.06,9.0,5.69,-3.75,-0.16,-0.48,9.79,99085.55,24.35,2024-11-19 17:03:12
-0.82,-0.24,1.25,0.75,-22.37,-33.56,6.75,4.56,0.37,-0.19,-0.45,9.79,99085.78,24.35,2024-11-19 17:03:12
-0.81,-0.47,1.1,2.19,-22.56,-33.19,16.75,1.69,5.5,-0.2,-0.39,9.79,99085.78,24.34,2024-11-19 17:03:12
-0.48,0.36,0.13,2.19,-22.56,-33.19,18.0,1.37,7.0,-0.21,-0.29,9.79,99085.96,24.34,2024-11-19 17:03:12
-0.43,0.48,0.89,2.56,-20.75,-33.69,11.94,-0.5,10.81,-0.21,-0.22,9.8,99086.43,24.34,2024-11-19 17:03:12
-0.13,0.02,0.55,2.56,-20.75,-33.69,15.19,-3.87,14.13,-0.21,-0.18,9.8,99086.43,24.34,2024-11-19 17:03:12
0.23,-0.08,-1.4,3.69,-22.0,-32.75,18.0,-7.37,15.44,-0.17,-0.09,9.8,99086.58,24.34,2024-11-19 17:03:12
0.19,0.2,-1.98,3.69,-22.0,-32.75,5.69,-7.87,14.13,-0.13,-0.03,9.8,99086.07,24.34,2024-11-19 17:03:12
-0.04,-0.07,-2.0,2.56,-22.0,-32.38,-2.87,-8.5,14.13,-0.09,-0.04,9.8,99086.07,24.34,2024-11-19 17:03:12
0.04,-0.66,-2.27,2.56,-22.0,-32.38,-8.38,-7.0,15.13,-0.07,-0.07,9.8,99086.29,24.34,2024-11-19 17:03:12
-0.01,-0.21,-2.04,1.75,-22.87,-32.69,-11.31,-1.37,14.31,-0.05,-0.14,9.8,99086.92,24.34,2024-11-19 17:03:12
0.05,-0.23,-1.44,2.5,-22.5,-32.25,-18.06,3.81,14.13,-0.06,-0.2,9.8,99086.92,24.34,2024-11-19 17:03:12
-0.09,-0.68,-0.23,2.5,-22.5,-32.25,-21.0,6.25,14.69,-0.09,-0.3,9.8,99086.7,24.34,2024-11-19 17:03:12
-0.02,-0.31,0.39,2.75,-21.0,-31.5,-13.38,4.81,17.37,-0.13,-0.38,9.79,99086.45,24.34,2024-11-19 17:03:12
-0.12,0.36,0.39,2.75,-21.0,-31.5,-10.81,2.87,19.25,-0.15,-0.43,9.79,99086.45,24.34,2024-11-19 17:03:12
-0.15,-0.57,0.87,1.56,-20.19,-31.75,-13.69,1.62,20.56,-0.16,-0.5,9.79,99086.84,24.34,2024-11-19 17:03:12
0.0,-0.78,1.12,1.56,-20.19,-31.75,-5.56,1.75,20.12,-0.17,-0.54,9.78,99086.56,24.34,2024-11-19 17:03:13
-0.03,-0.19,0.67,2.37,-19.5,-32.56,-1.94,1.44,18.94,-0.18,-0.55,9.78,99086.56,24.34,2024-11-19 17:03:13
-0.18,-0.09,1.56,2.25,-19.0,-31.06,-7.0,0.13,20.12,-0.19,-0.57,9.78,99086.24,24.34,2024-11-19 17:03:13
0.25,-0.39,1.75,2.25,-19.0,-31.06,-2.62,-1.12,23.5,-0.19,-0.59,9.78,99085.96,24.34,2024-11-19 17:03:13
0.3,-0.06,1.02,2.5,-18.87,-32.25,6.0,0.56,22.56,-0.2,-0.58,9.78,99085.96,24.34,2024-11-19 17:03:13
-0.13,-0.24,-0.13,2.5,-18.87,-32.25,-2.12,3.69,19.12,-0.22,-0.55,9.78,99085.55,24.34,2024-11-19 17:03:13
0.01,-0.95,1.85,2.5,-18.37,-32.06,5.37,2.75,21.69,-0.25,-0.55,9.78,99085.33,24.34,2024-11-19 17:03:13
0.28,0.24,1.22,2.5,-18.37,-32.06,17.12,-0.19,21.31,-0.25,-0.5,9.79,99085.33,24.34,2024-11-19 17:03:13
0.32,0.31,0.0,2.37,-19.0,-31.75,12.44,-4.37,19.19,-0.24,-0.4,9.79,99085.68,24.34,2024-11-19 17:03:13
0.69,-1.56,0.25,1.19,-19.19,-30.56,6.0,-5.87,17.44,-0.21,-0.37,9.79,99086.13,24.34,2024-11-19 17:03:13
0.6,-0.61,-1.64,1.19,-19.19,-30.56,23.37,-3.69,12.13,-0.2,-0.29,9.79,99086.13,24.34,2024-11-19 17:03:13
0.53,-0.18,-2.0,0.88,-19.56,-29.87,16.06,-1.44,7.19,-0.19,-0.19,9.8,99085.83,24.34,2024-11-19 17:03:13
0.36,-0.85,-1.38,0.88,-19.56,-29.87,1.12,1.0,1.69,-0.19,-0.16,9.8,99085.45,24.33,2024-11-19 17:03:13
0.55,-0.81,-0.88,0.5,-20.19,-30.69,3.19,2.06,-0.13,-0.2,-0.16,9.8,99085.45,24.33,2024-11-19 17:03:13
0.18,0.14,-1.49,0.5,-19.5,-29.87,-3.25,1.87,-1.37,-0.21,-0.15,9.8,99085.87,24.33,2024-11-19 17:03:13
0.41,-0.45,-0.37,0.5,-19.5,-29.87,-10.19,-0.62,1.25,-0.21,-0.2,9.8,99086.02,24.33,2024-11-19 17:03:13
0.49,-0.53,-0.02,0.88,-19.75,-31.37,-3.44,-1.12,1.94,-0.21,-0.22,9.8,99086.02,24.33,2024-11-19 17:03:13
0.8,-0.25,-1.28,0.88,-19.75,-31.37,-4.5,-1.31,1.69,-0.2,-0.23,9.8,99086.63,24.33,2024-11-19 17:03:13
0.49,-0.14,0.59,0.0,-19.75,-30.56,-11.06,1.75,-0.31,-0.21,-0.3,9.79,99087.13,24.34,2024-11-19 17:03:13
0.52,-0.19,1.36,0.0,-19.75,-30.56,-4.5,0.44,-0.19,-0.21,-0.32,9.79,99087.13,24.34,2024-11-19 17:03:13
0.28,0.38,0.74,0.37,-20.19,-30.56,-0.06,-2.12,0.81,-0.21,-0.32,9.79,99086.91,24.34,2024-11-19 17:03:13
0.25,-0.11,1.04,0.37,-20.56,-29.75,-4.19,-4.12,3.69,-0.19,-0.34,9.79,99086.86,24.34,2024-11-19 17:03:13
0.49,-0.66,1.32,0.37,-20.56,-29.75,1.06,-1.0,1.81,-0.18,-0.34,9.79,99086.86,24.33,2024-11-19 17:03:13
0.49,-0.51,0.37,0.06,-19.5,-29.37,-0.5,2.06,-0.06,-0.19,-0.35,9.79,99086.41,24.33,2024-11-19 17:03:13
0.49,-0.6,1.09,0.06,-19.5,-29.37,-4.56,7.25,-2.87,-0.22,-0.37,9.79,99086.0,24.33,2024-11-19 17:03:13
0.15,0.12,0.78,-1.0,-20.19,-29.75,-2.31,8.69,-3.44,-0.24,-0.38,9.79,99086.0,24.33,2024-11-19 17:03:13
-0.09,-0.05,0.34,-1.0,-20.19,-29.75,-6.37,10.75,-1.94,-0.29,-0.41,9.79,99086.31,24.33,2024-11-19 17:03:13
-0.55,-0.09,0.8,-0.19,-19.75,-28.69,-6.12,12.5,0.13,-0.37,-0.45,9.78,99086.33,24.33,2024-11-19 17:03:13
-0.7,0.14,1.28,0.06,-20.19,-29.75,-1.5,8.13,3.12,-0.4,-0.45,9.78,99086.33,24.33,2024-11-19 17:03:13
-0.53,0.79,0.93,0.06,-20.19,-29.75,0.13,-1.94,7.75,-0.41,-0.45,9.78,99086.18,24.33,2024-11-19 17:03:13
-0.1,0.34,0.19,0.5,-19.75,-29.0,-1.25,-9.44,11.0,-0.38,-0.46,9.78,99086.18,24.33,2024-11-19 17:03:13
0.08,-0.27,-0.88,0.5,-19.75,-29.0,-0.37,-12.19,12.19,-0.32,-0.46,9.79,99086.18,24.33,2024-11-19 17:03:13
0.29,-0.63,-1.68,-0.19,-20.19,-29.0,0.62,-13.31,12.88,-0.28,-0.45,9.79,99086.62,24.33,2024-11-19 17:03:13
0.07,-0.14,-1.64,-0.19,-20.19,-29.0,-1.44,-10.88,11.31,-0.22,-0.45,9.79,99087.09,24.33,2024-11-19 17:03:13
-0.2,-0.22,-1.91,-0.88,-20.5,-27.5,-7.56,-6.81,10.88,-0.18,-0.48,9.79,99087.09,24.34,2024-11-19 17:03:13
-0.44,-0.5,-1.44,-0.88,-20.5,-27.5,-6.62,-3.12,11.94,-0.17,-0.51,9.79,99086.63,24.34,2024-11-19 17:03:14
-0.13,-0.85,-1.26,-1.56,-20.87,-27.37,-3.44,-1.81,14.81,-0.17,-0.53,9.79,99086.16,24.34,2024-11-19 17:03:14
-0.02,-0.52,-1.02,-1.56,-20.5,-27.75,-1.75,0.19,13.75,-0.17,-0.53,9.79,99086.16,24.33,2024-11-19 17:03:14
-0.24,-0.01,-0.13,-1.56,-20.5,-27.75,-6.25,3.0,11.94,-0.18,-0.56,9.78,99086.07,24.33,2024-11-19 17:03:14
0.04,-0.44,0.9,-1.19,-19.0,-28.19,-5.19,1.69,14.13,-0.2,-0.59,9.78,99085.68,24.33,2024-11-19 17:03:14
0.12,-0.1,0.7,-1.19,-19.0,-28.19,-1.19,0.44,13.75,-0.2,-0.6,9.78,99085.68,24.33,2024-11-19 17:03:14
0.02,-0.01,1.1,-2.69,-19.69,-28.56,-3.94,-0.25,13.31,-0.21,-0.61,9.78,99085.8,24.33,2024-11-19 17:03:14
0.52,-0.19,1.81,-2.25,-20.56,-27.06,-0.37,-0.31,12.0,-0.21,-0.62,9.78,99086.21,24.33,2024-11-19 17:03:14
0.45,0.52,1.89,-2.25,-20.56,-27.06,4.75,-0.19,10.06,-0.21,-0.6,9.78,99086.21,24.33,2024-11-19 17:03:14
0.03,0.6,0.26,-3.06,-19.37,-27.0,0.69,-2.25,10.06,-0.21,-0.59,9.78,99086.38,24.33,2024-11-19 17:03:14
0.01,-0.19,0.33,-3.06,-19.37,-27.0,-4.81,-1.31,12.13,-0.2,-0.61,9.78,99086.74,24.33,2024-11-19 17:03:14
0.03,-0.35,0.69,-3.37,-19.5,-28.19,-0.5,-0.56,15.31,-0.2,-0.61,9.78,99086.74,24.34,2024-11-19 17:03:14
0.1,0.44,1.05,-3.37,-19.5,-28.19,3.75,0.88,19.87,-0.21,-0.6,9.78,99086.84,24.34,2024-11-19 17:03:14
0.24,0.0,1.2,-3.06,-19.75,-27.06,1.12,2.62,21.87,-0.22,-0.58,9.78,99086.44,24.34,2024-11-19 17:03:14
0.43,-1.07,0.87,-3.06,-19.75,-27.06,7.37,4.44,19.56,-0.25,-0.56,9.78,99086.44,24.33,2024-11-19 17:03:14
0.39,-1.16,0.06,-3.75,-19.75,-27.0,15.88,3.0,16.5,-0.27,-0.49,9.79,99085.53,24.33,2024-11-19 17:03:14
0.49,-0.73,-1.22,-3.75,-20.19,-26.69,13.81,1.69,12.13,-0.29,-0.41,9.79,99085.9,24.34,2024-11-19 17:03:14
0.39,-0.83,-1.89,-3.75,-20.19,-26.69,6.62,1.81,9.25,-0.29,-0.38,9.79,99085.9,24.34,2024-11-19 17:03:14
0.21,-0.98,-1.22,-4.87,-21.0,-26.69,0.13,3.44,5.62,-0.31,-0.37,9.79,99086.15,24.34,2024-11-19 17:03:14
0.31,-0.76,-1.03,-4.87,-21.0,-26.69,2.06,3.56,4.5,-0.33,-0.36,9.79,99086.16,24.34,2024-11-19 17:03:14
0.23,-0.41,-0.9,-4.0,-20.69,-26.69,-1.62,3.69,2.69,-0.35,-0.36,9.79,99086.16,24.33,2024-11-19 17:03:14
0.31,-0.51,-0.39,-4.0,-20.69,-26.69,-0.88,4.25,1.25,-0.37,-0.37,9.79,99086.42,24.33,2024-11-19 17:03:14
0.16,-0.26,-0.91,-4.0,-21.37,-25.87,0.69,2.12,-0.19,-0.38,-0.37,9.79,99086.65,24.33,2024-11-19 17:03:14
0.22,-0.6,-0.95,-4.0,-21.37,-25.87,-3.19,0.62,-0.37,-0.38,-0.38,9.79,99086.65,24.33,2024-11-19 17:03:14
0.49,-0.74,-0.48,-5.19,-21.37,-26.69,-6.12,-1.31,-1.44,-0.38,-0.41,9.79,99086.75,24.33,2024-11-19 17:03:14
0.7,-0.07,-0.05,-5.37,-21.37,-27.06,-7.5,0.37,-5.06,-0.38,-0.44,9.78,99086.23,24.33,2024-11-19 17:03:14
0.35,0.33,0.76,-5.37,-21.37,-27.06,-13.13,3.5,-8.38,-0.39,-0.5,9.78,99086.23,24.33,2024-11-19 17:03:14
0.08,-0.04,0.66,-5.69,-20.69,-26.25,-13.13,2.37,-8.38,-0.4,-0.57,9.78,99086.52,24.33,2024-11-19 17:03:14
0.17,-0.57,0.26,-5.69,-20.69,-26.25,-11.44,1.5,-7.31,-0.41,-0.63,9.77,99086.38,24.33,2024-11-19 17:03:14
-0.06,-0.34,0.66,-5.37,-20.37,-26.25,-11.38,2.62,-7.69,-0.41,-0.67,9.77,99086.38,24.32,2024-11-19 17:03:14
-0.28,0.0,1.8,-5.37,-20.37,-26.25,-12.94,3.87,-6.0,-0.43,-0.73,9.76,99086.52,24.32,2024-11-19 17:03:14
0.28,-0.52,2.51,-5.0,-20.75,-25.87,-6.06,2.5,-3.5,-0.44,-0.78,9.76,99086.07,24.32,2024-11-19 17:03:14
0.18,-0.54,0.93,-4.25,-20.25,-25.75,5.37,2.81,-6.75,-0.45,-0.77,9.76,99086.07,24.32,2024-11-19 17:03:14
-0.31,-0.55,0.58,-4.25,-20.25,-25.75,4.06,4.62,-9.44,-0.47,-0.75,9.76,99086.24,24.32,2024-11-19 17:03:14
-0.63,-0.05,1.4,-4.25,-20.69,-26.56,12.5,3.62,-8.69,-0.49,-0.7,9.76,99087.18,24.32,2024-11-19 17:03:14
-0.66,0.52,1.0,-4.25,-20.69,-26.56,18.19,1.06,-7.87,-0.49,-0.62,9.77,99087.18,24.32,2024-11-19 17:03:15
-0.56,0.61,0.96,-3.87,-20.69,-25.75,13.13,-6.06,-4.81,-0.47,-0.55,9.77,99087.46,24.32,2024-11-19 17:03:15
-0.15,-0.09,0.16,-3.87,-20.69,-25.75,14.88,-13.25,-2.31,-0.41,-0.48,9.78,99087.7,24.32,2024-11-19 17:03:15
0.16,-0.07,-1.51,-4.25,-22.06,-26.56,15.75,-17.19,-1.19,-0.36,-0.43,9.79,99087.7,24.32,2024-11-19 17:03:15
0.25,0.02,-2.0,-4.25,-22.06,-26.56,8.81,-18.81,0.5,-0.27,-0.37,9.79,99088.37,24.32,2024-11-19 17:03:15
0.11,-0.05,-1.61,-4.69,-22.06,-24.69,0.31,-14.25,2.12,-0.19,-0.36,9.79,99088.07,24.32,2024-11-19 17:03:15
0.15,-0.21,-1.79,-4.69,-22.06,-25.37,-2.81,-10.31,2.94,-0.15,-0.36,9.79,99088.07,24.31,2024-11-19 17:03:15
-0.15,-0.62,-1.56,-4.69,-22.06,-25.37,-7.62,-3.81,4.69,-0.12,-0.4,9.79,99087.57,24.31,2024-11-19 17:03:15
-0.08,-0.19,-0.82,-5.37,-22.06,-25.37,-4.81,1.62,9.0,-0.12,-0.44,9.79,99086.93,24.31,2024-11-19 17:03:15
0.12,0.0,-1.74,-5.37,-22.06,-25.37,-6.0,2.81,10.63,-0.13,-0.46,9.79,99086.93,24.31,2024-11-19 17:03:15
-0.05,-0.19,-0.43,-4.25,-21.69,-26.69,-17.94,7.25,11.75,-0.16,-0.54,9.79,99086.76,24.31,2024-11-19 17:03:15
-0.18,0.08,1.24,-6.5,-21.69,-26.19,-12.06,5.31,19.25,-0.2,-0.61,9.78,99086.81,24.31,2024-11-19 17:03:15
0.03,0.55,0.91,-6.5,-21.69,-26.19,-7.19,3.94,24.81,-0.23,-0.64,9.78,99086.81,24.3,2024-11-19 17:03:15
0.39,0.01,-0.18,-4.25,-19.87,-25.5,-17.19,8.13,20.81,-0.27,-0.71,9.77,99087.12,24.3,2024-11-19 17:03:15
0.09,-1.25,1.27,-4.25,-19.87,-25.5,-15.44,10.31,18.37,-0.33,-0.79,9.76,99087.34,24.3,2024-11-19 17:03:15
0.07,-0.75,1.77,-5.0,-19.87,-27.06,-3.81,9.69,17.12,-0.36,-0.81,9.76,99087.34,24.3,2024-11-19 17:03:15
-0.01,0.53,0.51,-5.0,-19.87,-27.06,-8.31,6.06,16.19,-0.41,-0.83,9.76,99087.79,24.3,2024-11-19 17:03:15
0.06,-0.24,1.67,-3.87,-18.5,-25.87,-13.88,4.0,17.44,-0.45,-0.91,9.75,99087.28,24.3,2024-11-19 17:03:15
0.0,-0.54,1.16,-4.75,-17.25,-26.5,0.56,1.69,19.44,-0.46,-0.92,9.75,99087.28,24.3,2024-11-19 17:03:15
0.34,0.12,0.79,-4.75,-17.25,-26.5,7.87,1.06,21.5,-0.47,-0.88,9.75,99087.8,24.3,2024-11-19 17:03:15
0.32,0.14,0.5,-5.5,-16.56,-26.56,5.44,0.13,21.31,-0.49,-0.83,9.75,99087.71,24.3,2024-11-19 17:03:15
0.36,-0.78,0.48,-5.5,-16.56,-26.56,9.19,-3.12,20.56,-0.48,-0.8,9.76,99087.71,24.29,2024-11-19 17:03:15
0.34,-0.71,-0.16,-5.56,-16.56,-26.75,15.06,-7.37,18.81,-0.46,-0.73,9.76,99087.41,24.29,2024-11-19 17:03:15
0.41,-0.48,-1.22,-5.56,-16.56,-26.75,9.94,-8.38,15.94,-0.43,-0.67,9.77,99087.56,24.29,2024-11-19 17:03:15
0.3,-0.95,-1.34,-5.69,-16.75,-26.75,6.31,-7.12,13.25,-0.4,-0.64,9.77,99087.56,24.29,2024-11-19 17:03:15
0.14,-0.82,-0.7,-5.75,-16.75,-26.06,9.38,-3.25,9.19,-0.38,-0.6,9.78,99087.85,24.29,2024-11-19 17:03:15
0.12,-0.38,-0.81,-5.75,-16.75,-26.06,10.56,-2.62,8.06,-0.37,-0.54,9.78,99087.98,24.3,2024-11-19 17:03:15
0.12,-0.35,-0.96,-7.0,-16.5,-26.37,7.12,-3.56,7.69,-0.36,-0.52,9.78,99087.98,24.3,2024-11-19 17:03:15
0.25,-0.73,-0.1,-7.0,-16.5,-26.37,4.81,-6.31,7.94,-0.33,-0.48,9.78,99087.97,24.3,2024-11-19 17:03:15
0.49,-0.55,-1.13,-6.69,-15.69,-26.37,5.62,-11.13,6.62,-0.28,-0.44,9.79,99087.67,24.3,2024-11-19 17:03:15
0.54,-0.64,-1.47,-6.69,-15.69,-26.37,-1.81,-10.5,5.56,-0.24,-0.44,9.79,99087.67,24.3,2024-11-19 17:03:15
0.42,-0.84,-0.18,-8.56,-15.56,-27.06,-6.37,-7.62,4.87,-0.2,-0.47,9.79,99087.6,24.3,2024-11-19 17:03:15
0.62,-0.35,0.41,-8.25,-15.69,-27.0,-0.37,-4.19,4.81,-0.17,-0.48,9.79,99087.32,24.3,2024-11-19 17:03:15
0.86,0.33,0.4,-8.25,-15.69,-27.0,-1.25,0.19,2.81,-0.17,-0.48,9.79,99087.32,24.3,2024-11-19 17:03:15
0.58,-0.04,0.22,-9.06,-15.38,-25.06,-11.06,2.75,-0.56,-0.18,-0.52,9.79,99087.55,24.3,2024-11-19 17:03:15
0.2,-1.14,0.6,-9.06,-15.38,-25.06,-7.19,2.56,-0.94,-0.19,-0.57,9.78,99088.07,24.31,2024-11-19 17:03:16
-0.04,-0.09,0.0,-9.5,-14.56,-25.06,-3.06,4.31,-3.0,-0.2,-0.58,9.78,99088.07,24.3,2024-11-19 17:03:16
-0.44,0.42,0.65,-9.5,-14.56,-25.06,-16.19,6.75,-4.25,-0.25,-0.67,9.78,99088.06,24.3,2024-11-19 17:03:16
-0.57,0.28,3.26,-10.0,-13.88,-25.5,-4.87,3.75,0.19,-0.27,-0.73,9.77,99087.97,24.3,2024-11-19 17:03:16
-0.47,-0.17,1.63,-10.38,-12.88,-26.25,4.56,0.13,1.0,-0.28,-0.72,9.77,99087.97,24.3,2024-11-19 17:03:16
-0.51,-0.47,1.32,-10.38,-12.88,-26.25,5.5,-2.87,-0.5,-0.27,-0.69,9.77,99088.05,24.3,2024-11-19 17:03:16
-0.76,-0.01,1.24,-10.69,-12.5,-25.69,12.81,-5.0,-1.12,-0.24,-0.64,9.78,99088.39,24.3,2024-11-19 17:03:16
-0.74,0.2,0.93,-10.69,-12.5,-25.69,18.0,-8.31,1.94,-0.21,-0.56,9.78,99088.39,24.3,2024-11-19 17:03:16
-0.51,0.21,0.14,-10.06,-12.88,-24.5,16.81,-9.63,4.87,-0.16,-0.47,9.79,99088.9,24.3,2024-11-19 17:03:16
0.02,-0.45,-0.67,-10.06,-12.88,-24.5,15.25,-8.13,4.94,-0.12,-0.39,9.79,99088.61,24.3,2024-11-19 17:03:16
0.04,-0.56,-1.68,-11.88,-12.5,-24.06,13.81,-3.5,1.81,-0.11,-0.35,9.79,99088.61,24.29,2024-11-19 17:03:16
-0.49,-0.05,-1.88,-13.38,-14.06,-24.5,4.31,-0.06,0.0,-0.11,-0.3,9.8,99088.45,24.29,2024-11-19 17:03:16
-0.58,-0.03,-1.65,-13.38,-14.06,-24.5,-4.25,-0.62,3.44,-0.1,-0.31,9.8,99088.66,24.3,2024-11-19 17:03:16
-0.41,-0.72,-1.52,-13.0,-13.0,-23.75,-4.81,-0.19,5.75,-0.11,-0.33,9.8,99088.66,24.3,2024-11-19 17:03:16
-0.28,-0.58,-1.33,-13.0,-13.0,-23.75,-3.19,3.81,5.56,-0.12,-0.35,9.79,99088.84,24.3,2024-11-19 17:03:16
-0.43,-0.49,-1.06,-14.19,-13.5,-24.19,-7.0,6.0,5.56,-0.16,-0.39,9.79,99088.66,24.3,2024-11-19 17:03:16
-0.29,-0.99,-0.47,-14.19,-13.5,-24.19,-7.56,5.62,6.75,-0.18,-0.41,9.79,99088.66,24.3,2024-11-19 17:03:16
-0.33,-0.49,-0.31,-13.75,-13.5,-23.0,-4.37,4.25,7.75,-0.2,-0.44,9.79,99088.87,24.3,2024-11-19 17:03:16
-0.28,0.14,0.39,-14.75,-13.5,-23.0,-7.25,1.5,10.81,-0.22,-0.47,9.79,99088.68,24.3,2024-11-19 17:03:16
-0.23,0.12,0.48,-14.75,-13.5,-23.0,-8.63,0.06,13.0,-0.22,-0.5,9.79,99088.68,24.3,2024-11-19 17:03:16
-0.05,-0.57,0.1,-14.5,-13.19,-23.37,-8.88,1.5,14.56,-0.23,-0.54,9.78,99088.33,24.3,2024-11-19 17:03:16
-0.12,-1.19,0.85,-14.5,-13.19,-23.37,-11.31,2.81,12.81,-0.25,-0.61,9.78,99088.99,24.3,2024-11-19 17:03:16
0.12,-0.81,1.62,-15.56,-12.5,-22.56,-5.75,2.12,13.06,-0.26,-0.63,9.78,99088.99,24.3,2024-11-19 17:03:16
0.22,-0.66,1.26,-15.56,-12.5,-22.56,-4.75,2.75,12.56,-0.27,-0.65,9.78,99089.07,24.3,2024-11-19 17:03:16
0.35,-0.74,2.29,-16.0,-12.75,-23.37,-6.75,5.06,11.88,-0.3,-0.68,9.77,99089.18,24.3,2024-11-19 17:03:16
0.53,-0.53,2.49,-16.0,-12.75,-23.37,4.06,3.81,11.63,-0.32,-0.68,9.77,99089.18,24.3,2024-11-19 17:03:16
0.46,0.28,0.45,-16.69,-12.56,-23.0,14.31,-0.06,11.31,-0.33,-0.61,9.78,99089.05,24.3,2024-11-19 17:03:16
0.38,0.09,0.59,-16.25,-12.56,-23.25,8.19,-1.62,11.94,-0.32,-0.56,9.78,99089.59,24.3,2024-11-19 17:03:16
0.32,0.17,1.29,-16.25,-12.56,-23.25,11.63,-1.62,12.13,-0.32,-0.53,9.78,99089.59,24.31,2024-11-19 17:03:16
0.14,1.09,-0.05,-16.69,-13.0,-22.5,19.25,-3.5,12.63,-0.31,-0.44,9.79,99089.55,24.31,2024-11-19 17:03:16
0.13,0.31,-1.42,-16.69,-13.0,-22.5,8.94,-3.12,14.25,-0.3,-0.37,9.79,99089.51,24.31,2024-11-19 17:03:16
0.51,-0.81,-1.29,-16.69,-14.5,-21.0,1.37,-0.5,13.5,-0.29,-0.35,9.79,99089.51,24.3,2024-11-19 17:03:16
0.53,-0.47,-1.97,-16.69,-14.5,-21.0,2.31,1.81,9.44,-0.3,-0.34,9.79,99089.17,24.3,2024-11-19 17:03:16
0.41,-0.32,-1.85,-16.19,-13.5,-21.75,-7.56,3.19,5.25,-0.31,-0.36,9.79,99089.02,24.3,2024-11-19 17:03:16
0.12,-0.77,-0.68,-16.19,-13.5,-21.75,-12.06,3.56,3.56,-0.33,-0.39,9.79,99089.02,24.3,2024-11-19 17:03:16
0.02,-0.64,-0.29,-15.5,-15.25,-21.37,-5.12,2.75,3.06,-0.34,-0.43,9.79,99088.7,24.3,2024-11-19 17:03:17
0.18,-0.16,-1.18,-16.5,-14.56,-21.5,1.5,0.62,4.56,-0.35,-0.43,9.79,99089.05,24.3,2024-11-19 17:03:17
0.65,-1.12,-1.3,-16.5,-14.56,-21.5,-4.69,-1.37,5.31,-0.35,-0.44,9.79,99089.05,24.3,2024-11-19 17:03:17
0.73,-1.28,-1.04,-14.88,-14.19,-21.5,-5.44,0.56,2.75,-0.35,-0.47,9.78,99088.98,24.3,2024-11-19 17:03:17
0.57,-0.5,-1.13,-14.88,-14.19,-21.5,-7.94,0.81,0.44,-0.35,-0.5,9.78,99088.88,24.3,2024-11-19 17:03:17
0.52,-0.47,-0.05,-15.25,-14.56,-21.06,-13.75,2.12,0.81,-0.36,-0.54,9.78,99088.88,24.3,2024-11-19 17:03:17
0.49,-0.02,0.71,-15.25,-14.56,-21.06,-11.44,5.06,0.31,-0.38,-0.61,9.77,99089.16,24.3,2024-11-19 17:03:17
0.17,0.43,0.6,-16.37,-14.56,-21.56,-8.19,6.0,0.75,-0.42,-0.67,9.77,99089.58,24.3,2024-11-19 17:03:17
0.39,-0.81,0.6,-16.0,-14.19,-22.25,-8.31,3.94,4.62,-0.43,-0.69,9.77,99089.58,24.29,2024-11-19 17:03:17
0.41,-1.08,0.52,-16.0,-14.19,-22.25,-2.0,7.5,2.44,-0.46,-0.71,9.76,99089.31,24.29,2024-11-19 17:03:17
-0.09,-0.23,1.35,-14.38,-13.88,-21.06,-1.94,8.88,1.81,-0.5,-0.72,9.76,99089.27,24.29,2024-11-19 17:03:17
-0.36,0.12,2.03,-14.38,-13.88,-21.06,3.44,7.0,1.81,-0.53,-0.72,9.76,99089.27,24.29,2024-11-19 17:03:17
-0.4,-0.13,0.88,-15.19,-13.38,-21.5,6.19,3.62,4.81,-0.55,-0.69,9.76,99089.43,24.29,2024-11-19 17:03:17
-0.09,-0.77,1.29,-15.19,-13.38,-21.5,12.81,3.0,7.56,-0.57,-0.64,9.76,99089.54,24.29,2024-11-19 17:03:17
0.05,-0.73,1.49,-13.75,-13.75,-23.0,21.62,2.69,5.87,-0.58,-0.57,9.77,99089.54,24.29,2024-11-19 17:03:17
-0.16,0.12,0.63,-13.75,-13.75,-23.0,23.06,-0.44,2.69,-0.59,-0.45,9.77,99089.84,24.29,2024-11-19 17:03:17
-0.34,-0.28,0.3,-13.38,-13.75,-22.25,15.81,-5.69,3.81,-0.57,-0.36,9.78,99088.98,24.29,2024-11-19 17:03:17
-0.22,-0.72,0.24,-13.38,-13.75,-22.25,18.37,-9.94,5.81,-0.54,-0.3,9.78,99088.98,24.29,2024-11-19 17:03:17
0.05,-0.23,-0.16,-14.06,-14.06,-21.56,26.37,-12.5,7.75,-0.46,-0.14,9.79,99089.04,24.29,2024-11-19 17:03:17
-0.17,1.05,-1.1,-15.19,-13.75,-22.0,18.37,-13.88,9.06,-0.42,-0.07,9.79,99089.22,24.29,2024-11-19 17:03:17
-0.03,0.04,-1.22,-15.19,-13.75,-22.0,4.5,-15.63,14.81,-0.34,-0.02,9.8,99089.22,24.29,2024-11-19 17:03:17
0.14,-1.05,-0.52,-14.75,-14.88,-21.19,9.81,-14.56,17.62,-0.27,0.02,9.8,99088.48,24.29,2024-11-19 17:03:17
0.22,-0.37,-1.74,-14.75,-14.88,-21.19,6.56,-10.5,17.44,-0.21,0.07,9.8,99088.95,24.29,2024-11-19 17:03:17
