a_x,a_y,a_z,m_x,m_y,m_z,omega_x,omega_y,omega_z,g_x,g_y,g_z,Pressure,Temperature,Timestamp
-1.25,-3.0,9.42,-13.0,33.19,-37.38,2.31,21.0,-18.81,-0.65,-2.45,9.47,102674.38,22.25,2024-11-12 16:36:20
-0.29,-3.82,11.59,-13.56,33.25,-37.06,-0.5,-9.25,-29.87,-0.53,-2.51,9.46,102674.13,22.25,2024-11-12 16:36:20
-0.83,-4.63,9.87,-15.75,31.87,-36.5,30.94,-5.12,-36.0,-0.49,-2.26,9.52,102673.91,22.25,2024-11-12 16:36:20
-0.69,-2.01,9.13,-16.56,30.06,-38.5,2.19,30.5,-28.87,-0.26,-2.3,9.52,102674.15,22.25,2024-11-12 16:36:20
-1.1,-1.9,8.06,-18.5,29.56,-38.5,9.31,-0.5,0.25,-0.47,-2.17,9.54,102674.1,22.25,2024-11-12 16:36:20
-0.79,-1.78,8.77,-16.75,28.19,-40.75,14.56,1.87,-16.87,-0.4,-2.09,9.57,102674.19,22.25,2024-11-12 16:36:20
-0.07,-2.65,9.0,-17.5,27.75,-40.38,14.94,-2.44,-7.75,-0.38,-1.87,9.61,102673.96,22.25,2024-11-12 16:36:20
-0.77,-1.74,9.24,-19.0,25.75,-40.38,-5.31,15.13,2.06,-0.44,-1.85,9.61,102673.35,22.25,2024-11-12 16:36:20
-1.03,-2.46,9.6,-17.87,25.06,-42.06,-8.5,7.44,1.44,-0.59,-1.92,9.59,102673.0,22.25,2024-11-12 16:36:20
-1.61,-2.38,9.73,-16.87,25.06,-42.06,-14.81,8.13,10.25,-0.72,-2.03,9.56,102672.95,22.25,2024-11-12 16:36:20
-1.33,-3.65,10.98,-16.56,25.87,-42.75,3.5,-22.62,22.81,-0.65,-2.03,9.57,102673.0,22.25,2024-11-12 16:36:20
-1.62,-2.01,12.49,-15.88,25.5,-42.75,8.94,0.69,-2.87,-0.45,-1.99,9.59,102672.7,22.25,2024-11-12 16:36:20
0.03,-3.01,8.38,-16.19,24.0,-43.19,13.75,4.25,-10.75,-0.57,-1.78,9.62,102672.94,22.25,2024-11-12 16:36:20
-1.15,-0.98,8.04,-14.75,23.25,-44.0,18.37,17.37,-8.81,-0.65,-1.71,9.63,102673.66,22.25,2024-11-12 16:36:20
-0.57,-1.38,8.86,-15.88,23.37,-44.75,-2.12,-9.0,0.19,-0.66,-1.55,9.65,102673.48,22.25,2024-11-12 16:36:20
-0.49,-1.1,8.53,-13.69,22.56,-44.06,5.06,9.63,-13.88,-0.65,-1.64,9.64,102672.95,22.25,2024-11-12 16:36:21
-0.69,-2.02,8.89,-14.5,22.25,-45.25,-13.69,5.0,-12.94,-0.73,-1.63,9.64,102672.78,22.25,2024-11-12 16:36:21
-0.44,-2.38,9.94,-14.5,22.25,-43.69,-19.62,1.37,-14.31,-0.7,-1.87,9.59,102672.39,22.25,2024-11-12 16:36:21
-0.95,-2.09,10.28,-14.06,22.56,-44.5,-10.69,9.63,-10.56,-0.78,-2.02,9.56,102672.71,22.25,2024-11-12 16:36:21
-1.11,-3.79,10.78,-13.06,21.87,-42.5,14.75,8.06,-28.87,-0.8,-2.07,9.55,102673.2,22.25,2024-11-12 16:36:21
-1.2,-2.86,11.48,-13.75,22.25,-44.5,17.12,-34.75,-0.13,-0.65,-1.83,9.61,102672.64,22.25,2024-11-12 16:36:21
-0.54,-2.68,9.35,-13.5,20.37,-43.25,16.44,30.62,-31.25,-0.49,-1.88,9.61,102672.46,22.24,2024-11-12 16:36:21
-1.61,-1.05,8.59,-14.56,20.37,-43.69,3.56,6.0,-0.25,-0.64,-1.78,9.62,102672.44,22.24,2024-11-12 16:36:21
-1.56,-1.47,8.53,-13.56,18.87,-42.88,10.0,21.69,-16.12,-0.8,-1.7,9.62,102672.24,22.24,2024-11-12 16:36:21
-1.05,-1.18,8.99,-12.75,18.37,-43.69,0.69,-7.87,-13.38,-0.77,-1.68,9.62,102672.16,22.24,2024-11-12 16:36:21
-0.74,-2.04,8.63,-14.56,18.06,-43.0,0.88,-2.0,-15.63,-0.72,-1.67,9.63,102672.18,22.24,2024-11-12 16:36:21
-0.88,-2.21,9.75,-13.69,17.0,-43.38,-29.12,-10.75,-0.37,-0.65,-1.81,9.61,102672.02,22.24,2024-11-12 16:36:21
-0.86,-2.93,9.71,-14.0,17.37,-43.06,-19.0,-3.0,-2.87,-0.62,-2.01,9.57,102672.65,22.24,2024-11-12 16:36:21
-0.84,-3.62,9.78,-14.0,18.37,-41.06,-10.13,6.19,9.0,-0.56,-2.2,9.53,102672.44,22.24,2024-11-12 16:36:21
-0.56,-2.64,12.75,-14.0,18.75,-40.69,-5.62,-48.69,23.0,-0.39,-2.23,9.53,102672.38,22.24,2024-11-12 16:36:21
-0.46,-3.42,10.22,-15.06,19.19,-39.88,12.38,44.69,-32.31,-0.34,-2.24,9.53,102672.52,22.24,2024-11-12 16:36:21
-1.57,-2.36,7.09,-15.19,19.19,-39.75,14.75,24.5,-3.44,-0.66,-2.16,9.54,102671.73,22.24,2024-11-12 16:36:22
-1.49,-2.0,7.96,-14.38,18.37,-40.19,23.94,8.63,-15.25,-0.78,-1.98,9.57,102671.68,22.24,2024-11-12 16:36:22
-0.62,-1.55,8.47,-13.38,16.56,-41.25,8.88,5.75,-17.0,-0.75,-1.85,9.6,102671.36,22.24,2024-11-12 16:36:22
-0.4,-1.48,9.22,-13.38,16.25,-40.56,-15.31,-4.62,-8.75,-0.74,-1.88,9.59,102671.48,22.24,2024-11-12 16:36:22
-0.43,-2.38,9.69,-13.0,15.88,-40.25,-11.69,-1.94,-22.0,-0.72,-2.0,9.57,102671.84,22.24,2024-11-12 16:36:22
-0.62,-2.61,10.41,-13.75,15.19,-41.06,-13.63,17.37,-17.69,-0.73,-2.22,9.52,102671.41,22.24,2024-11-12 16:36:22
-1.2,-2.37,10.26,-13.75,15.88,-40.69,-12.31,-7.5,-8.81,-0.78,-2.3,9.49,102671.29,22.24,2024-11-12 16:36:22
-1.08,-3.12,11.99,-14.75,16.25,-39.5,3.94,-16.19,-37.63,-0.51,-2.44,9.48,102671.2,22.24,2024-11-12 16:36:22
0.15,-5.19,10.02,-14.75,15.88,-38.38,15.06,-1.75,-45.56,-0.41,-2.28,9.52,102671.35,22.24,2024-11-12 16:36:22
-0.5,-2.3,8.83,-17.5,14.06,-39.38,-2.31,15.63,6.62,-0.43,-2.28,9.52,102670.74,22.24,2024-11-12 16:36:22
-1.2,-1.81,8.79,-16.37,13.75,-40.19,16.12,3.19,-3.44,-0.58,-2.16,9.54,102670.94,22.24,2024-11-12 16:36:22
-0.24,-2.12,8.94,-13.88,13.38,-40.19,-1.94,7.62,-2.12,-0.61,-2.1,9.55,102670.25,22.24,2024-11-12 16:36:22
-0.64,-1.81,8.48,-14.88,13.69,-40.19,11.88,8.81,0.5,-0.7,-2.08,9.55,102669.81,22.24,2024-11-12 16:36:22
-1.62,-1.46,10.01,-15.25,12.56,-41.38,-32.75,-9.06,12.5,-0.74,-2.13,9.54,102669.63,22.24,2024-11-12 16:36:22
-1.06,-3.27,9.12,-14.5,13.69,-41.06,-6.44,12.19,-14.63,-0.8,-2.28,9.5,102669.59,22.23,2024-11-12 16:36:22
-1.51,-2.91,10.45,-15.25,14.06,-40.25,-15.56,-12.06,9.31,-0.74,-2.47,9.46,102669.92,22.23,2024-11-12 16:36:23
-1.05,-4.54,12.18,-14.5,15.19,-40.69,7.25,-35.56,6.75,-0.59,-2.41,9.48,102670.56,22.24,2024-11-12 16:36:23
-1.35,-2.84,10.29,-15.69,15.19,-39.06,-1.94,11.13,-5.37,-0.41,-2.41,9.49,102670.34,22.23,2024-11-12 16:36:23
0.19,-2.38,8.18,-16.37,15.5,-39.5,16.25,-3.12,0.19,-0.47,-2.34,9.51,102670.41,22.23,2024-11-12 16:36:23
-0.68,-2.18,7.96,-15.69,14.75,-39.5,15.06,7.81,-5.5,-0.48,-2.2,9.54,102670.79,22.23,2024-11-12 16:36:23
-0.17,-2.29,8.49,-15.69,15.19,-39.88,5.12,3.0,1.12,-0.54,-2.04,9.57,102669.99,22.23,2024-11-12 16:36:23
-0.5,-2.17,7.85,-16.0,15.19,-40.25,3.31,9.0,-6.31,-0.62,-2.02,9.57,102669.98,22.23,2024-11-12 16:36:23
-0.51,-2.28,10.45,-14.5,14.75,-39.38,-21.25,-6.37,-5.0,-0.59,-2.11,9.55,102669.27,22.23,2024-11-12 16:36:23
-0.21,-2.95,10.14,-15.25,15.5,-39.75,-19.62,1.62,-3.75,-0.61,-2.32,9.5,102669.42,22.23,2024-11-12 16:36:23
-0.51,-4.05,9.99,-16.0,15.88,-39.0,11.63,14.81,-24.94,-0.69,-2.34,9.49,102668.97,22.23,2024-11-12 16:36:23
-1.41,-4.55,11.35,-14.19,16.56,-39.38,23.5,-17.19,0.69,-0.66,-2.15,9.54,102669.58,22.22,2024-11-12 16:36:23
-0.08,-2.22,12.67,-13.88,14.75,-39.5,17.25,-8.94,-24.06,-0.35,-1.97,9.59,102669.84,22.22,2024-11-12 16:36:23
-1.23,-2.16,8.31,-17.06,14.75,-40.19,13.13,31.75,-14.06,-0.51,-1.85,9.61,102669.47,22.23,2024-11-12 16:36:23
-2.01,-0.08,9.06,-14.19,14.75,-39.75,3.56,0.19,-9.31,-0.59,-1.85,9.61,102669.75,22.23,2024-11-12 16:36:23
-0.99,-1.61,8.14,-14.06,13.56,-39.0,8.0,4.37,-30.87,-0.62,-1.76,9.62,102669.47,22.23,2024-11-12 16:36:23
-0.67,-1.92,8.11,-14.75,13.56,-39.75,-7.37,6.75,-22.69,-0.56,-1.83,9.61,102669.13,22.22,2024-11-12 16:36:23
-0.81,-2.57,8.83,-15.56,14.25,-39.75,-10.75,-2.81,-9.25,-0.55,-1.91,9.6,102669.19,22.23,2024-11-12 16:36:24
-0.37,-2.74,10.03,-15.19,13.56,-39.0,-24.44,-1.25,-1.0,-0.54,-2.09,9.56,102668.57,22.22,2024-11-12 16:36:24
-0.96,-3.45,10.26,-14.25,15.75,-38.69,2.62,16.75,-10.31,-0.6,-2.23,9.52,102668.48,22.22,2024-11-12 16:36:24
-1.49,-3.75,10.42,-15.75,14.69,-38.69,-2.5,-25.37,24.25,-0.62,-2.21,9.53,102668.36,22.22,2024-11-12 16:36:24
-0.8,-2.23,11.84,-13.25,16.19,-39.38,3.62,-8.44,1.81,-0.4,-2.2,9.54,102668.79,22.23,2024-11-12 16:36:24
0.05,-2.52,7.25,-14.25,16.19,-38.25,21.31,10.88,-1.62,-0.53,-2.03,9.57,102668.52,22.22,2024-11-12 16:36:24
-0.43,-1.5,10.01,-14.69,15.38,-38.69,5.44,3.81,1.56,-0.47,-1.98,9.59,102668.44,22.22,2024-11-12 16:36:24
-0.28,-2.2,8.32,-14.25,15.38,-37.75,5.56,13.0,-3.62,-0.64,-1.84,9.61,102668.19,22.22,2024-11-12 16:36:24
-0.74,-2.13,7.84,-14.0,14.56,-39.0,0.56,15.19,-8.19,-0.78,-1.84,9.59,102667.97,22.22,2024-11-12 16:36:24
-0.67,-2.15,9.47,-13.88,15.0,-36.69,-11.38,8.25,-6.69,-0.84,-1.92,9.57,102668.31,22.22,2024-11-12 16:36:24
-0.63,-2.96,9.78,-13.56,15.0,-36.69,-13.25,2.25,-7.56,-0.9,-2.12,9.53,102668.16,22.22,2024-11-12 16:36:24
-1.15,-2.87,10.01,-12.75,15.69,-37.06,-6.19,4.12,-6.5,-0.92,-2.23,9.5,102667.63,22.22,2024-11-12 16:36:24
-0.6,-3.84,11.82,-12.75,15.0,-35.19,6.25,-23.19,-17.56,-0.75,-2.2,9.52,102668.05,22.22,2024-11-12 16:36:24
-2.65,-2.83,9.17,-14.19,14.19,-35.19,3.06,-16.19,-19.19,-0.62,-2.13,9.55,102668.73,22.22,2024-11-12 16:36:24
-0.17,-1.58,12.13,-13.56,13.88,-34.69,7.31,-12.69,-13.69,-0.21,-2.05,9.58,102668.51,22.22,2024-11-12 16:36:24
-1.09,-1.66,9.12,-15.38,14.19,-34.0,18.37,10.56,-11.25,-0.32,-1.87,9.62,102668.38,22.22,2024-11-12 16:36:25
-0.78,-1.69,9.45,-13.88,10.56,-34.25,-3.06,1.31,-19.12,-0.34,-1.8,9.63,102668.0,22.22,2024-11-12 16:36:25
-0.65,-2.0,7.44,-15.5,11.25,-33.19,-10.69,5.44,-7.69,-0.4,-1.95,9.6,102668.18,22.22,2024-11-12 16:36:25
-0.8,-2.65,7.58,-15.06,11.0,-33.19,6.81,22.12,-14.69,-0.51,-1.93,9.59,102668.11,22.22,2024-11-12 16:36:25
-1.68,-1.88,9.01,-13.25,9.38,-33.19,-22.75,-10.63,9.44,-0.61,-1.98,9.58,102667.8,22.22,2024-11-12 16:36:25
-1.04,-2.75,9.93,-13.0,9.38,-32.06,-5.81,13.63,-12.13,-0.65,-2.14,9.54,102667.56,22.22,2024-11-12 16:36:25
-1.87,-3.92,10.69,-12.56,8.69,-33.25,2.06,2.37,-4.5,-0.72,-2.17,9.53,102667.92,22.22,2024-11-12 16:36:25
-1.1,-2.12,12.08,-12.56,8.25,-32.88,11.81,-35.38,-0.69,-0.46,-2.11,9.56,102668.63,22.22,2024-11-12 16:36:25
-0.11,-3.39,9.8,-14.38,7.19,-31.75,14.63,14.81,-38.19,-0.27,-2.02,9.59,102668.52,22.22,2024-11-12 16:36:25
-0.06,-0.94,10.87,-13.88,6.06,-32.38,-2.94,-4.81,16.25,-0.33,-1.8,9.63,102667.7,22.22,2024-11-12 16:36:25
-1.44,-1.41,8.45,-14.19,4.25,-33.19,11.25,11.44,-17.87,-0.46,-1.78,9.63,102667.45,22.21,2024-11-12 16:36:25
-0.45,-1.46,8.64,-13.56,3.87,-33.69,-0.13,3.31,-12.44,-0.45,-1.72,9.64,102667.13,22.21,2024-11-12 16:36:25
-1.17,-1.34,7.67,-12.75,2.06,-34.06,-4.62,17.44,-24.31,-0.53,-1.84,9.61,102666.81,22.21,2024-11-12 16:36:25
-0.96,-2.16,8.42,-12.19,2.75,-33.75,-2.19,3.31,-29.37,-0.59,-1.86,9.61,102667.33,22.22,2024-11-12 16:36:25
-0.18,-3.59,9.68,-12.25,0.88,-34.19,-6.37,11.19,-24.44,-0.56,-1.99,9.58,102666.8,22.21,2024-11-12 16:36:25
-0.9,-2.08,14.0,-12.25,0.5,-34.19,-29.56,-17.5,-27.44,-0.46,-2.08,9.57,102666.78,22.21,2024-11-12 16:36:25
0.33,-4.0,11.64,-12.38,0.5,-35.69,-20.25,-52.19,-39.56,-0.01,-2.64,9.44,102666.77,22.21,2024-11-12 16:36:26
0.82,-6.29,8.17,-13.19,1.25,-34.5,106.25,27.44,-43.81,0.08,-1.91,9.61,102666.85,22.21,2024-11-12 16:36:26
-0.34,0.65,10.06,-13.0,-2.75,-34.25,-48.56,-74.44,60.19,0.44,-1.76,9.63,102666.5,22.21,2024-11-12 16:36:26
0.42,-1.91,7.25,-14.88,-2.75,-35.19,50.19,43.31,-20.75,0.17,-1.5,9.68,102666.41,22.21,2024-11-12 16:36:26
-1.41,0.45,9.36,-14.19,-3.56,-36.25,-6.31,-4.06,22.5,0.06,-1.33,9.71,102666.48,22.21,2024-11-12 16:36:26
-0.54,-0.59,8.88,-14.56,-5.37,-36.75,18.5,4.75,-6.12,0.05,-1.24,9.72,102666.63,22.21,2024-11-12 16:36:26
-0.37,-0.52,9.37,-14.19,-4.87,-37.88,2.25,16.31,-9.63,-0.14,-1.07,9.74,102666.73,22.21,2024-11-12 16:36:26
-0.7,-1.01,8.22,-13.06,-6.0,-38.38,-4.5,11.06,-14.44,-0.32,-1.06,9.74,102666.6,22.21,2024-11-12 16:36:26
-0.67,-1.71,9.16,-14.25,-6.19,-38.88,-22.75,0.75,-7.75,-0.39,-1.22,9.72,102666.09,22.21,2024-11-12 16:36:26
-0.89,-2.3,9.53,-11.25,-6.19,-40.0,-29.81,4.69,-3.56,-0.47,-1.49,9.68,102665.73,22.2,2024-11-12 16:36:26
-0.64,-3.98,10.18,-13.25,-5.19,-39.56,7.44,19.94,-7.81,-0.56,-1.62,9.65,102666.19,22.2,2024-11-12 16:36:26
-0.13,-1.44,14.21,-11.38,-4.37,-39.19,-5.25,-32.5,8.0,-0.44,-1.48,9.68,102666.66,22.2,2024-11-12 16:36:26
-0.26,-0.93,9.58,-11.75,-5.56,-41.5,-22.44,19.25,3.69,-0.49,-1.66,9.65,102666.05,22.2,2024-11-12 16:36:26
-1.03,-2.86,7.9,-11.5,-5.87,-43.06,13.38,5.56,-11.19,-0.64,-1.6,9.65,102665.75,22.2,2024-11-12 16:36:26
0.01,-2.34,8.37,-12.69,-5.19,-42.19,7.81,13.19,3.06,-0.68,-1.48,9.66,102665.37,22.2,2024-11-12 16:36:26
-0.62,-1.3,8.36,-12.25,-5.19,-42.56,-3.69,9.69,4.81,-0.77,-1.54,9.65,102664.84,22.2,2024-11-12 16:36:27
-0.58,-2.0,8.99,-12.25,-5.87,-43.38,-6.25,9.25,-8.5,-0.87,-1.61,9.63,102664.87,22.2,2024-11-12 16:36:27
-0.29,-2.9,10.6,-11.0,-5.19,-42.06,-11.63,4.62,-6.81,-0.89,-1.79,9.6,102665.07,22.2,2024-11-12 16:36:27
-1.38,-3.74,9.44,-11.56,-4.75,-43.69,9.38,-1.94,-4.94,-0.98,-1.73,9.6,102665.08,22.2,2024-11-12 16:36:27
-2.75,-1.56,11.05,-12.75,-4.37,-44.38,8.81,-37.63,-11.13,-0.65,-1.8,9.61,102665.83,22.2,2024-11-12 16:36:27
1.31,-2.12,13.43,-12.75,-4.37,-44.75,-1.31,-107.94,11.06,-0.11,-1.2,9.73,102665.73,22.2,2024-11-12 16:36:27
-0.33,-2.02,9.71,-15.0,-7.0,-42.5,21.12,42.13,-37.13,0.11,-1.31,9.71,102665.24,22.2,2024-11-12 16:36:27
-1.12,-1.05,8.57,-17.75,-7.0,-43.69,-5.31,6.75,-2.44,-0.12,-1.21,9.72,102665.52,22.2,2024-11-12 16:36:27
-0.14,-1.47,9.02,-15.5,-7.56,-44.56,16.81,12.56,-28.56,-0.17,-1.16,9.73,102665.56,22.2,2024-11-12 16:36:27
-0.78,-1.3,8.18,-16.25,-8.0,-45.69,-13.5,-7.81,-4.25,-0.25,-1.15,9.73,102665.37,22.2,2024-11-12 16:36:27
-1.02,-1.85,7.72,-14.75,-7.87,-44.06,-2.5,25.87,-22.87,-0.33,-1.24,9.72,102665.0,22.2,2024-11-12 16:36:27
-0.9,-1.93,9.99,-14.38,-7.19,-46.06,-28.25,0.44,-5.31,-0.38,-1.42,9.69,102665.38,22.2,2024-11-12 16:36:27
-1.42,-2.95,9.08,-14.75,-6.0,-46.38,10.94,19.06,-10.44,-0.58,-1.51,9.67,102665.1,22.2,2024-11-12 16:36:27
-1.85,-2.66,10.87,-12.88,-5.87,-46.38,1.94,-4.19,19.81,-0.58,-1.51,9.67,102664.77,22.2,2024-11-12 16:36:27
-0.59,-2.0,12.45,-15.0,-5.56,-46.88,-0.25,-9.63,-2.94,-0.37,-1.51,9.68,102664.68,22.2,2024-11-12 16:36:27
-0.13,-1.19,8.55,-15.69,-4.87,-47.25,22.56,30.87,-17.06,-0.56,-1.4,9.68,102664.6,22.2,2024-11-12 16:36:28
-1.61,-0.67,7.17,-14.69,-5.25,-46.38,10.63,-2.56,-12.13,-0.73,-1.17,9.7,102664.97,22.2,2024-11-12 16:36:28
0.25,-1.21,9.1,-13.5,-6.25,-46.38,5.31,-0.56,-7.69,-0.67,-1.07,9.72,102664.68,22.2,2024-11-12 16:36:28
0.02,-1.42,8.34,-14.25,-7.37,-46.69,-2.25,7.81,-4.19,-0.72,-1.11,9.71,102664.5,22.2,2024-11-12 16:36:28
-0.68,-1.36,9.96,-14.25,-7.06,-47.5,-6.62,13.56,-10.69,-0.77,-1.17,9.7,102663.59,22.19,2024-11-12 16:36:28
-0.51,-2.0,10.87,-13.88,-6.25,-47.5,-21.5,9.75,-6.56,-0.82,-1.43,9.66,102663.83,22.19,2024-11-12 16:36:28
-1.2,-2.16,10.83,-14.69,-4.0,-47.75,-10.13,-4.69,4.19,-0.92,-1.49,9.64,102663.78,22.19,2024-11-12 16:36:28
-0.58,-3.23,11.63,-14.25,-4.37,-48.56,0.19,-15.13,-11.63,-0.72,-1.59,9.64,102664.25,22.19,2024-11-12 16:36:28
-0.73,-3.07,10.46,-15.69,-4.37,-47.75,6.0,-26.69,-20.31,-0.48,-1.49,9.67,102664.02,22.19,2024-11-12 16:36:28
-0.13,-2.42,9.19,-16.5,-4.0,-48.19,5.94,19.5,-15.94,-0.5,-1.44,9.68,102664.17,22.19,2024-11-12 16:36:28
-2.18,-1.01,7.24,-16.69,-4.75,-47.19,11.31,9.31,7.81,-0.73,-1.38,9.68,102664.18,22.19,2024-11-12 16:36:28
-0.73,-0.54,8.9,-16.37,-6.19,-46.25,22.19,-1.69,-20.69,-0.7,-1.19,9.7,102663.8,22.19,2024-11-12 16:36:28
-0.44,-1.39,9.04,-16.37,-5.69,-46.25,10.31,9.25,-16.25,-0.67,-1.14,9.71,102663.22,22.19,2024-11-12 16:36:28
-1.03,-1.18,9.32,-16.69,-6.87,-47.06,1.06,10.13,-12.56,-0.78,-1.07,9.71,102663.07,22.19,2024-11-12 16:36:28
-0.68,-1.27,10.17,-14.56,-6.87,-47.38,-9.25,8.25,-0.5,-0.91,-1.12,9.69,102663.11,22.19,2024-11-12 16:36:28
-2.14,-1.4,9.6,-15.88,-7.56,-47.06,-27.56,-4.56,-1.69,-0.94,-1.38,9.66,102663.85,22.19,2024-11-12 16:36:28
-1.54,-3.83,10.84,-16.25,-4.69,-47.75,20.5,2.19,-2.75,-0.83,-1.42,9.66,102663.59,22.19,2024-11-12 16:36:29
0.05,-1.7,13.96,-15.88,-5.56,-46.69,-18.62,-58.31,7.37,-0.38,-1.44,9.69,102663.67,22.19,2024-11-12 16:36:29
-0.21,-2.12,7.94,-17.69,-5.0,-46.56,-7.31,59.44,-18.75,-0.58,-1.63,9.65,102663.69,22.19,2024-11-12 16:36:29
-1.52,-1.3,7.06,-17.0,-4.19,-46.19,-5.06,5.25,-1.75,-0.9,-1.71,9.61,102663.2,22.18,2024-11-12 16:36:29
-0.25,-2.7,8.46,-14.5,-4.19,-46.69,15.88,14.13,-18.69,-0.91,-1.6,9.63,102663.55,22.18,2024-11-12 16:36:29
-0.62,-1.31,8.56,-13.25,-4.56,-48.19,-12.25,-2.12,7.44,-0.95,-1.59,9.62,102663.14,22.18,2024-11-12 16:36:29
-0.88,-1.43,8.38,-13.25,-4.56,-46.25,-4.0,8.63,-16.19,-1.02,-1.72,9.59,102663.41,22.18,2024-11-12 16:36:29
-0.99,-1.65,9.68,-12.5,-3.75,-47.38,-19.06,11.44,-8.75,-1.04,-1.86,9.56,102663.79,22.18,2024-11-12 16:36:29
-1.37,-2.75,9.44,-12.5,-2.37,-47.5,4.25,10.38,-17.37,-1.2,-2.01,9.52,102663.13,22.18,2024-11-12 16:36:29
-0.52,-3.95,11.75,-11.75,-2.37,-47.19,-4.25,-14.31,-18.06,-1.1,-2.08,9.51,102663.1,22.18,2024-11-12 16:36:29
-1.74,-2.52,12.83,-12.88,-3.06,-48.25,6.5,-18.31,-2.56,-0.89,-2.03,9.55,102663.2,22.18,2024-11-12 16:36:29
-2.16,-3.65,8.23,-13.19,-2.37,-46.69,25.62,34.81,-54.25,-0.92,-2.01,9.55,102663.16,22.18,2024-11-12 16:36:29
-1.95,-2.69,7.6,-11.75,-3.75,-46.75,18.25,7.25,-13.38,-1.07,-1.75,9.58,102662.45,22.18,2024-11-12 16:36:29
-1.46,-1.03,8.76,-10.0,-4.56,-47.19,-7.75,-12.25,-12.56,-0.94,-1.83,9.58,102662.55,22.18,2024-11-12 16:36:29
-0.51,-2.41,9.26,-10.88,-5.69,-47.5,21.0,2.44,-29.19,-0.93,-1.68,9.61,102662.17,22.18,2024-11-12 16:36:29
-0.86,-1.54,9.53,-10.0,-6.06,-46.25,-14.31,-7.81,1.75,-0.85,-1.69,9.62,102661.77,22.18,2024-11-12 16:36:30
-1.24,-2.08,9.74,-9.88,-5.75,-47.88,-15.63,-24.31,-3.19,-0.7,-1.82,9.6,102661.94,22.18,2024-11-12 16:36:30
-0.7,-2.87,10.04,-11.25,-4.75,-46.25,-9.44,-0.69,-5.81,-0.58,-1.94,9.59,102662.31,22.17,2024-11-12 16:36:30
-0.45,-3.26,11.24,-10.25,-4.37,-46.75,-3.56,-2.87,5.06,-0.54,-2.02,9.58,102662.24,22.17,2024-11-12 16:36:30
-1.25,-2.46,11.12,-10.56,-4.75,-47.19,-25.69,-38.63,22.25,-0.42,-2.09,9.57,102662.5,22.17,2024-11-12 16:36:30
0.38,-4.17,9.37,-11.25,-4.87,-46.56,35.56,30.44,-38.88,-0.34,-2.04,9.58,102661.91,22.17,2024-11-12 16:36:30
-0.28,-1.86,8.2,-10.56,-4.75,-46.25,0.62,4.0,15.88,-0.57,-1.77,9.62,102662.13,22.17,2024-11-12 16:36:30
-0.06,-1.8,8.56,-9.88,-5.87,-46.56,32.5,12.88,-13.38,-0.69,-1.6,9.64,102662.17,22.17,2024-11-12 16:36:30
-0.16,-1.21,8.61,-9.06,-6.25,-46.56,-0.13,13.38,8.38,-0.81,-1.49,9.65,102661.84,22.17,2024-11-12 16:36:30
-0.69,-1.95,8.64,-8.38,-6.25,-46.19,5.94,17.06,-8.88,-0.95,-1.51,9.64,102661.74,22.17,2024-11-12 16:36:30
-1.02,-1.87,10.41,-7.25,-6.69,-47.06,-5.12,11.5,-16.94,-0.99,-1.61,9.62,102661.34,22.17,2024-11-12 16:36:30
-1.71,-2.64,9.97,-6.87,-6.25,-46.25,-8.5,5.44,-4.5,-1.14,-1.65,9.59,102660.97,22.17,2024-11-12 16:36:30
-0.83,-1.99,11.41,-4.75,-6.25,-46.75,-0.69,-25.37,-19.25,-1.02,-1.68,9.6,102661.55,22.17,2024-11-12 16:36:30
-2.75,-3.18,10.61,-5.87,-6.69,-47.5,8.56,-2.69,-44.44,-0.76,-1.68,9.63,102661.3,22.17,2024-11-12 16:36:30
0.31,-1.32,12.05,-5.06,-6.69,-46.75,-24.81,-53.44,10.63,-0.38,-1.72,9.64,102661.46,22.17,2024-11-12 16:36:30
-0.85,-2.38,8.6,-7.25,-7.19,-46.0,35.13,47.38,-29.31,-0.6,-1.58,9.65,102661.2,22.17,2024-11-12 16:36:30
-1.45,-1.2,8.77,-3.25,-8.19,-46.25,0.37,5.94,-13.13,-0.81,-1.36,9.67,102660.82,22.17,2024-11-12 16:36:31
-1.17,-1.2,7.83,-2.87,-8.25,-47.5,5.31,-1.37,-25.44,-0.86,-1.3,9.68,102660.25,22.17,2024-11-12 16:36:31
-1.44,-1.34,7.83,-1.87,-8.69,-46.0,-7.06,3.12,-14.63,-0.82,-1.38,9.67,102659.89,22.16,2024-11-12 16:36:31
-0.67,-2.2,9.94,-1.87,-8.75,-46.75,-24.75,-10.94,-11.63,-0.72,-1.55,9.65,102660.05,22.16,2024-11-12 16:36:31
-0.94,-3.0,9.71,-0.37,-8.06,-47.5,0.5,2.94,-6.81,-0.76,-1.67,9.63,102659.86,22.16,2024-11-12 16:36:31
-0.8,-3.68,10.94,-1.06,-7.06,-47.88,10.19,7.62,-6.25,-0.77,-1.68,9.63,102660.1,22.16,2024-11-12 16:36:31
-1.02,-2.11,12.46,-0.75,-7.5,-48.69,10.75,-39.38,5.87,-0.55,-1.45,9.68,102660.42,22.16,2024-11-12 16:36:31
-0.03,-1.18,10.26,-1.5,-7.56,-45.56,1.81,20.0,-8.06,-0.52,-1.37,9.69,102660.52,22.16,2024-11-12 16:36:31
